Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6040247,MH_12,COUNTRY,NIC,AMR,Americas,YEAR,2002,SEX,SEX_FMLE,,,,,,,2.8 [2.2-3.6],2.81,2.19,3.56,,2021-02-09T17:03:40Z,2002,2002-01-01,2002-12-31
6040481,MH_12,COUNTRY,SWZ,AFR,Africa,YEAR,2004,SEX,SEX_BTSX,,,,,,,57.9 [29.9-97.3],57.9217,29.8834,97.3097,,2021-02-09T17:15:47Z,2004,2004-01-01,2004-12-31
6040516,MH_12,COUNTRY,CUB,AMR,Americas,YEAR,2014,SEX,SEX_FMLE,,,,,,,4.2 [3.5-5.0],4.2,3.47,5.01,,2021-02-09T16:35:01Z,2014,2014-01-01,2014-12-31
6040579,MH_12,COUNTRY,KAZ,EUR,Europe,YEAR,2002,SEX,SEX_FMLE,,,,,,,11.8 [10.1-13.7],11.7909,10.0549,13.702,,2021-02-09T16:51:10Z,2002,2002-01-01,2002-12-31
6040694,MH_12,COUNTRY,MUS,AFR,Africa,YEAR,2012,SEX,SEX_FMLE,,,,,,,4.5 [3.5-5.7],4.53,3.5,5.73,,2021-02-09T17:01:30Z,2012,2012-01-01,2012-12-31
6040823,MH_12,COUNTRY,BHS,AMR,Americas,YEAR,2010,SEX,SEX_MLE,,,,,,,6.4 [4.7-8.4],6.36,4.7,8.37,,2021-02-09T16:26:38Z,2010,2010-01-01,2010-12-31
6041277,MH_12,COUNTRY,PER,AMR,Americas,YEAR,2011,SEX,SEX_MLE,,,,,,,5.1 [3.1-7.0],5.14,3.14,6.99,,2021-02-09T17:06:36Z,2011,2011-01-01,2011-12-31
6042887,MH_12,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_BTSX,,,,,,,2.0 [1.4-2.8],2.01,1.4,2.81,,2021-02-09T17:16:29Z,2000,2000-01-01,2000-12-31
6044433,MH_12,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_BTSX,,,,,,,7.4 [4.4-11.3],7.36,4.39,11.3136,,2021-02-09T16:21:16Z,2002,2002-01-01,2002-12-31
6044885,MH_12,COUNTRY,NIC,AMR,Americas,YEAR,2000,SEX,SEX_FMLE,,,,,,,3.6 [2.7-4.5],3.57,2.73,4.54,,2021-02-09T17:03:40Z,2000,2000-01-01,2000-12-31
6045795,MH_12,COUNTRY,KAZ,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,24.2 [20.7-28.2],24.2292,20.6702,28.1704,,2021-02-09T16:51:10Z,2014,2014-01-01,2014-12-31
6047088,MH_12,REGION,EUR,,,YEAR,2016,SEX,SEX_FMLE,,,,,,,4.8 [4.1-5.6],4.75,4.12,5.59,,2021-02-09T17:25:34Z,2016,2016-01-01,2016-12-31
6047112,MH_12,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2013,SEX,SEX_MLE,,,,,,,8.7 [6.7-11.2],8.72,6.69,11.1996,,2021-02-09T16:48:21Z,2013,2013-01-01,2013-12-31
6048558,MH_12,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_MLE,,,,,,,7.6 [4.7-11.1],7.62,4.68,11.1465,,2021-02-09T16:21:15Z,2009,2009-01-01,2009-12-31
6048862,MH_12,COUNTRY,GRC,EUR,Europe,YEAR,2002,SEX,SEX_FMLE,,,,,,,0.9 [0.7-1.1],0.881,0.695,1.11,,2021-02-09T16:44:23Z,2002,2002-01-01,2002-12-31
6050518,MH_12,COUNTRY,HUN,EUR,Europe,YEAR,2007,SEX,SEX_MLE,,,,,,,32.2 [28.7-35.9],32.1888,28.7006,35.9098,,2021-02-09T16:46:58Z,2007,2007-01-01,2007-12-31
6053418,MH_12,COUNTRY,NOR,EUR,Europe,YEAR,2002,SEX,SEX_MLE,,,,,,,16.2 [15.2-17.2],16.1557,15.1985,17.1522,,2021-02-09T17:04:23Z,2002,2002-01-01,2002-12-31
6054867,MH_12,COUNTRY,BEN,AFR,Africa,YEAR,2011,SEX,SEX_MLE,,,,,,,22.9 [14.0-35.6],22.8637,13.9816,35.6378,,2021-02-09T16:24:44Z,2011,2011-01-01,2011-12-31
6055213,MH_12,COUNTRY,NAM,AFR,Africa,YEAR,2013,SEX,SEX_MLE,,,,,,,26.3 [15.9-41.8],26.329,15.9241,41.8097,,2021-02-09T17:02:36Z,2013,2013-01-01,2013-12-31
6055885,MH_12,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_MLE,,,,,,,12.9 [5.5-23.0],12.8625,5.52,23.0003,,2021-02-09T16:56:59Z,2010,2010-01-01,2010-12-31
6058772,MH_12,COUNTRY,KEN,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,5.6 [4.4-6.9],5.64,4.35,6.9,,2021-02-09T16:51:30Z,2011,2011-01-01,2011-12-31
6060019,MH_12,COUNTRY,BDI,AFR,Africa,YEAR,2012,SEX,SEX_MLE,,,,,,,21.5 [12.9-34.3],21.4883,12.854,34.3032,,2021-02-09T16:23:59Z,2012,2012-01-01,2012-12-31
6062191,MH_12,COUNTRY,TTO,AMR,Americas,YEAR,2004,SEX,SEX_BTSX,,,,,,,12.6 [10.3-15.2],12.5825,10.3354,15.1824,,2021-02-09T17:19:19Z,2004,2004-01-01,2004-12-31
6062469,MH_12,COUNTRY,SLE,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,,,,,,,7.8 [4.4-12.9],7.81,4.43,12.9307,,2021-02-09T17:12:19Z,2016,2016-01-01,2016-12-31
6063292,MH_12,COUNTRY,MEX,AMR,Americas,YEAR,2001,SEX,SEX_FMLE,,,,,,,1.4 [1.3-5.4],1.41,1.31,5.42,,2021-02-09T16:58:20Z,2001,2001-01-01,2001-12-31
6064775,MH_12,COUNTRY,USA,AMR,Americas,YEAR,2007,SEX,SEX_FMLE,,,,,,,4.9 [4.7-7.9],4.89,4.69,7.89,,2021-02-09T17:21:41Z,2007,2007-01-01,2007-12-31
6065488,MH_12,COUNTRY,VEN,AMR,Americas,YEAR,2018,SEX,SEX_FMLE,,,,,,,0.7 [0.5-1.0],0.708,0.462,1.04,,2021-02-09T17:22:45Z,2018,2018-01-01,2018-12-31
6067117,MH_12,COUNTRY,PHL,WPR,Western Pacific,YEAR,2006,SEX,SEX_MLE,,,,,,,3.9 [3.1-8.2],3.92,3.1,8.21,,2021-02-09T17:06:58Z,2006,2006-01-01,2006-12-31
6068326,MH_12,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2006,SEX,SEX_FMLE,,,,,,,7.5 [4.4-11.8],7.47,4.35,11.8262,,2021-02-09T17:08:04Z,2006,2006-01-01,2006-12-31
6068402,MH_12,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2001,SEX,SEX_FMLE,,,,,,,9.1 [7.9-10.7],9.09,7.91,10.6924,,2021-02-09T17:25:38Z,2001,2001-01-01,2001-12-31
6068641,MH_12,COUNTRY,ROU,EUR,Europe,YEAR,2017,SEX,SEX_MLE,,,,,,,13.5 [11.4-15.8],13.4812,11.3742,15.8293,,2021-02-09T17:09:31Z,2017,2017-01-01,2017-12-31
6068736,MH_12,COUNTRY,SYC,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,7.3 [5.0-10.1],7.3,5.04,10.0938,,2021-02-09T17:16:09Z,2013,2013-01-01,2013-12-31
6069003,MH_12,COUNTRY,BDI,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,22.8 [13.6-36.2],22.7613,13.6421,36.1778,,2021-02-09T16:23:59Z,2009,2009-01-01,2009-12-31
6069721,MH_12,COUNTRY,PHL,WPR,Western Pacific,YEAR,2009,SEX,SEX_MLE,,,,,,,4.1 [3.2-8.6],4.13,3.21,8.56,,2021-02-09T17:06:58Z,2009,2009-01-01,2009-12-31
6069745,MH_12,COUNTRY,TGO,AFR,Africa,YEAR,2018,SEX,SEX_BTSX,,,,,,,14.9 [8.8-23.3],14.8774,8.81,23.3404,,2021-02-09T17:17:12Z,2018,2018-01-01,2018-12-31
6070190,MH_12,COUNTRY,GRD,AMR,Americas,YEAR,2002,SEX,SEX_FMLE,,,,,,,0.5 [0.4-0.7],0.502,0.367,0.653,,2021-02-09T16:44:43Z,2002,2002-01-01,2002-12-31
6070999,MH_12,COUNTRY,PNG,WPR,Western Pacific,YEAR,2000,SEX,SEX_FMLE,,,,,,,1.4 [0.7-2.2],1.35,0.749,2.22,,2021-02-09T17:07:19Z,2000,2000-01-01,2000-12-31
6071022,MH_12,COUNTRY,GRD,AMR,Americas,YEAR,2015,SEX,SEX_FMLE,,,,,,,0.3 [0.2-0.3],0.272,0.208,0.349,,2021-02-09T16:44:44Z,2015,2015-01-01,2015-12-31
6071147,MH_12,COUNTRY,BFA,AFR,Africa,YEAR,2016,SEX,SEX_MLE,,,,,,,25.8 [16.0-39.1],25.788,16.0115,39.0885,,2021-02-09T16:25:09Z,2016,2016-01-01,2016-12-31
6071673,MH_12,COUNTRY,STP,AFR,Africa,YEAR,2018,SEX,SEX_FMLE,,,,,,,1.2 [0.7-1.9],1.16,0.665,1.89,,2021-02-09T17:14:02Z,2018,2018-01-01,2018-12-31
6073359,MH_12,REGION,EMR,,,YEAR,2007,SEX,SEX_FMLE,,,,,,,4.2 [2.7-6.5],4.24,2.72,6.54,,2021-02-09T17:25:32Z,2007,2007-01-01,2007-12-31
6074337,MH_12,COUNTRY,JAM,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,2.1 [1.6-2.7],2.05,1.55,2.66,,2021-02-09T16:50:06Z,2000,2000-01-01,2000-12-31
6074889,MH_12,COUNTRY,USA,AMR,Americas,YEAR,2002,SEX,SEX_BTSX,,,,,,,10.6 [10.3-14.7],10.6292,10.2726,14.6964,,2021-02-09T17:21:42Z,2002,2002-01-01,2002-12-31
6076240,MH_12,COUNTRY,URY,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,14.5 [12.4-16.8],14.4975,12.397,16.7611,,2021-02-09T17:21:22Z,2000,2000-01-01,2000-12-31
6077485,MH_12,COUNTRY,AGO,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,29.0 [18.1-43.7],28.9648,18.0993,43.6637,,2021-02-09T16:20:25Z,2002,2002-01-01,2002-12-31
6078199,MH_12,COUNTRY,CRI,AMR,Americas,YEAR,2016,SEX,SEX_BTSX,,,,,,,7.3 [5.9-8.9],7.29,5.87,8.89,,2021-02-09T16:34:41Z,2016,2016-01-01,2016-12-31
6078331,MH_12,COUNTRY,GRD,AMR,Americas,YEAR,2005,SEX,SEX_FMLE,,,,,,,0.8 [0.6-1.1],0.81,0.591,1.09,,2021-02-09T16:44:44Z,2005,2005-01-01,2005-12-31
6079374,MH_12,COUNTRY,CAF,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,12.0 [6.4-20.0],11.9564,6.41,20.0462,,2021-02-09T16:30:15Z,2011,2011-01-01,2011-12-31
6081567,MH_12,COUNTRY,MUS,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,,,,,,,4.9 [3.9-5.9],4.87,3.89,5.92,,2021-02-09T17:01:30Z,2000,2000-01-01,2000-12-31
6081723,MH_12,COUNTRY,NLD,EUR,Europe,YEAR,2015,SEX,SEX_MLE,,,,,,,12.7 [11.1-14.3],12.6555,11.0848,14.3299,,2021-02-09T17:04:02Z,2015,2015-01-01,2015-12-31
6082636,MH_12,COUNTRY,BGR,EUR,Europe,YEAR,2008,SEX,SEX_BTSX,,,,,,,9.2 [7.8-10.8],9.19,7.79,10.7709,,2021-02-09T16:25:57Z,2008,2008-01-01,2008-12-31
6083274,MH_12,COUNTRY,SWZ,AFR,Africa,YEAR,2008,SEX,SEX_FMLE,,,,,,,34.6 [15.6-63.9],34.5705,15.6301,63.8603,,2021-02-09T17:15:48Z,2008,2008-01-01,2008-12-31
6083957,MH_12,COUNTRY,CRI,AMR,Americas,YEAR,2012,SEX,SEX_FMLE,,,,,,,1.9 [1.5-2.4],1.88,1.45,2.38,,2021-02-09T16:34:40Z,2012,2012-01-01,2012-12-31
6084697,MH_12,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_MLE,,,,,,,3.5 [2.8-4.4],3.54,2.77,4.42,,2021-02-09T16:53:12Z,2001,2001-01-01,2001-12-31
6084950,MH_12,COUNTRY,SGP,WPR,Western Pacific,YEAR,2018,SEX,SEX_MLE,,,,,,,10.4 [8.5-12.5],10.3696,8.49,12.5161,,2021-02-09T17:11:38Z,2018,2018-01-01,2018-12-31
6085314,MH_12,COUNTRY,PRT,EUR,Europe,YEAR,2001,SEX,SEX_FMLE,,,,,,,2.8 [2.3-3.3],2.76,2.28,3.31,,2021-02-09T17:08:25Z,2001,2001-01-01,2001-12-31
6085544,MH_12,COUNTRY,GNQ,AFR,Africa,YEAR,2003,SEX,SEX_BTSX,,,,,,,15.3 [8.7-24.8],15.3122,8.7,24.8121,,2021-02-09T16:44:01Z,2003,2003-01-01,2003-12-31
6086323,MH_12,COUNTRY,MLI,AFR,Africa,YEAR,2004,SEX,SEX_BTSX,,,,,,,8.6 [4.4-15.8],8.57,4.42,15.7816,,2021-02-09T16:59:02Z,2004,2004-01-01,2004-12-31
6087110,MH_12,COUNTRY,SLB,WPR,Western Pacific,YEAR,2009,SEX,SEX_FMLE,,,,,,,2.7 [1.5-4.3],2.65,1.52,4.3,,2021-02-09T17:11:59Z,2009,2009-01-01,2009-12-31
6087736,MH_12,COUNTRY,TCD,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,,,,,,,7.7 [4.1-14.1],7.69,4.1,14.0942,,2021-02-09T17:16:51Z,2000,2000-01-01,2000-12-31
6088720,MH_12,COUNTRY,DZA,AFR,Africa,YEAR,2007,SEX,SEX_FMLE,,,,,,,2.5 [1.3-4.1],2.51,1.31,4.14,,2021-02-09T16:37:31Z,2007,2007-01-01,2007-12-31
6090095,MH_12,COUNTRY,CHL,AMR,Americas,YEAR,2007,SEX,SEX_FMLE,,,,,,,4.0 [3.4-15.6],4.03,3.44,15.5888,,2021-02-09T16:31:22Z,2007,2007-01-01,2007-12-31
6090493,MH_12,COUNTRY,ITA,EUR,Europe,YEAR,2011,SEX,SEX_FMLE,,,,,,,2.2 [2.0-2.3],2.16,1.99,2.33,,2021-02-09T16:49:45Z,2011,2011-01-01,2011-12-31
6090494,MH_12,COUNTRY,PNG,WPR,Western Pacific,YEAR,2014,SEX,SEX_MLE,,,,,,,5.3 [3.0-9.4],5.27,3.04,9.44,,2021-02-09T17:07:20Z,2014,2014-01-01,2014-12-31
6090496,MH_12,COUNTRY,MRT,AFR,Africa,YEAR,2006,SEX,SEX_BTSX,,,,,,,5.8 [3.1-9.9],5.75,3.06,9.94,,2021-02-09T17:01:09Z,2006,2006-01-01,2006-12-31
6094526,MH_12,COUNTRY,ESP,EUR,Europe,YEAR,2012,SEX,SEX_FMLE,,,,,,,2.6 [2.2-3.0],2.59,2.21,2.99,,2021-02-09T16:38:57Z,2012,2012-01-01,2012-12-31
6094627,MH_12,REGION,EMR,,,YEAR,2002,SEX,SEX_BTSX,,,,,,,7.6 [4.2-12.7],7.58,4.19,12.7305,,2021-02-09T17:25:32Z,2002,2002-01-01,2002-12-31
6094745,MH_12,COUNTRY,PHL,WPR,Western Pacific,YEAR,2011,SEX,SEX_BTSX,,,,,,,3.4 [2.7-9.5],3.37,2.69,9.51,,2021-02-09T17:06:58Z,2011,2011-01-01,2011-12-31
6095315,MH_12,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2006,SEX,SEX_MLE,,,,,,,18.2 [11.3-28.2],18.194,11.2784,28.2254,,2021-02-09T17:25:36Z,2006,2006-01-01,2006-12-31
6096379,MH_12,COUNTRY,GRC,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,,,,,,,0.6 [0.5-0.8],0.604,0.474,0.756,,2021-02-09T16:44:23Z,2010,2010-01-01,2010-12-31
6096527,MH_12,COUNTRY,SVK,EUR,Europe,YEAR,2014,SEX,SEX_MLE,,,,,,,18.3 [12.7-22.7],18.2777,12.7166,22.7412,,2021-02-09T17:14:43Z,2014,2014-01-01,2014-12-31
6097284,MH_12,COUNTRY,NAM,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,,,,,,,16.3 [9.3-27.0],16.2875,9.35,26.9657,,2021-02-09T17:02:37Z,2015,2015-01-01,2015-12-31
6099595,MH_12,COUNTRY,BGR,EUR,Europe,YEAR,2011,SEX,SEX_FMLE,,,,,,,2.9 [2.4-3.6],2.91,2.36,3.57,,2021-02-09T16:25:57Z,2011,2011-01-01,2011-12-31
6100962,MH_12,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2003,SEX,SEX_FMLE,,,,,,,2.8 [1.7-4.4],2.81,1.69,4.41,,2021-02-09T17:04:44Z,2003,2003-01-01,2003-12-31
6101300,MH_12,COUNTRY,MRT,AFR,Africa,YEAR,2008,SEX,SEX_MLE,,,,,,,7.2 [3.7-13.2],7.22,3.74,13.2191,,2021-02-09T17:01:08Z,2008,2008-01-01,2008-12-31
6102052,MH_12,COUNTRY,SVK,EUR,Europe,YEAR,2007,SEX,SEX_BTSX,,,,,,,11.7 [8.5-14.2],11.7253,8.48,14.2397,,2021-02-09T17:14:43Z,2007,2007-01-01,2007-12-31
6102756,MH_12,COUNTRY,MEX,AMR,Americas,YEAR,2012,SEX,SEX_BTSX,,,,,,,5.0 [4.7-5.2],4.95,4.69,5.2,,2021-02-09T16:58:20Z,2012,2012-01-01,2012-12-31
6103146,MH_12,GLOBAL,GLOBAL,,,YEAR,2013,SEX,SEX_MLE,,,,,,,14.2 [10.9-18.2],14.1551,10.9347,18.2405,,2022-11-17T14:04:39Z,2013,2013-01-01,2013-12-31
6103648,MH_12,COUNTRY,GTM,AMR,Americas,YEAR,2007,SEX,SEX_BTSX,,,,,,,10.4 [8.0-13.2],10.3613,8.02,13.1655,,2021-02-09T16:45:12Z,2007,2007-01-01,2007-12-31
6103737,MH_12,COUNTRY,SVN,EUR,Europe,YEAR,2015,SEX,SEX_BTSX,,,,,,,14.8 [12.3-17.6],14.7524,12.2541,17.5892,,2021-02-09T17:15:02Z,2015,2015-01-01,2015-12-31
6104697,MH_12,COUNTRY,SYC,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,13.3 [9.0-18.4],13.2519,8.99,18.3548,,2021-02-09T17:16:09Z,2009,2009-01-01,2009-12-31
6107018,MH_12,COUNTRY,LAO,WPR,Western Pacific,YEAR,2006,SEX,SEX_FMLE,,,,,,,5.2 [3.0-8.3],5.22,2.99,8.34,,2021-02-09T16:53:32Z,2006,2006-01-01,2006-12-31
6107740,MH_12,COUNTRY,ZWE,AFR,Africa,YEAR,2006,SEX,SEX_MLE,,,,,,,28.5 [14.5-43.3],28.5033,14.5424,43.323,,2021-02-09T17:25:09Z,2006,2006-01-01,2006-12-31
6107886,MH_12,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2011,SEX,SEX_MLE,,,,,,,18.3 [16.2-22.4],18.3305,16.184,22.4309,,2021-02-09T17:25:34Z,2011,2011-01-01,2011-12-31
6108417,MH_12,COUNTRY,CPV,AFR,Africa,YEAR,2009,SEX,SEX_FMLE,,,,,,,6.1 [3.9-9.0],6.08,3.9,8.95,,2021-02-09T16:34:20Z,2009,2009-01-01,2009-12-31
6108478,MH_12,REGION,EUR,,,YEAR,2012,SEX,SEX_MLE,,,,,,,22.7 [20.8-25.6],22.6926,20.7758,25.6297,,2021-02-09T17:25:33Z,2012,2012-01-01,2012-12-31
6108501,MH_12,COUNTRY,ARM,EUR,Europe,YEAR,2007,SEX,SEX_FMLE,,,,,,,2.4 [1.8-3.1],2.41,1.84,3.07,,2021-02-09T16:22:02Z,2007,2007-01-01,2007-12-31
6110115,MH_12,COUNTRY,GIN,AFR,Africa,YEAR,2005,SEX,SEX_FMLE,,,,,,,7.0 [4.2-11.1],6.98,4.16,11.1279,,2021-02-09T16:42:57Z,2005,2005-01-01,2005-12-31
6110559,MH_12,COUNTRY,ALB,EUR,Europe,YEAR,2011,SEX,SEX_MLE,,,,,,,7.3 [3.8-10.4],7.26,3.8,10.3927,,2021-02-09T16:20:50Z,2011,2011-01-01,2011-12-31
6110862,MH_12,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_FMLE,,,,,,,0.7 [0.5-1.0],0.712,0.506,0.975,,2021-02-09T16:53:11Z,2016,2016-01-01,2016-12-31
6111670,MH_12,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_FMLE,,,,,,,1.9 [1.1-2.9],1.87,1.11,2.94,,2021-02-09T16:53:52Z,2010,2010-01-01,2010-12-31
6112421,MH_12,COUNTRY,VNM,WPR,Western Pacific,YEAR,2006,SEX,SEX_FMLE,,,,,,,4.5 [3.0-6.5],4.5,2.98,6.49,,2021-02-09T17:23:06Z,2006,2006-01-01,2006-12-31
6113912,MH_12,COUNTRY,USA,AMR,Americas,YEAR,2003,SEX,SEX_MLE,,,,,,,17.1 [16.6-24.2],17.0975,16.5549,24.2318,,2021-02-09T17:21:42Z,2003,2003-01-01,2003-12-31
6115474,MH_12,COUNTRY,GRD,AMR,Americas,YEAR,2018,SEX,SEX_MLE,,,,,,,0.0 [0.0-0.0],0,0,0,,2021-02-09T16:44:43Z,2018,2018-01-01,2018-12-31
6116843,MH_12,COUNTRY,SEN,AFR,Africa,YEAR,2002,SEX,SEX_BTSX,,,,,,,13.7 [8.8-20.4],13.7296,8.76,20.3614,,2021-02-09T17:11:16Z,2002,2002-01-01,2002-12-31
6117062,MH_12,COUNTRY,MWI,AFR,Africa,YEAR,2005,SEX,SEX_FMLE,,,,,,,5.6 [3.5-8.4],5.58,3.47,8.37,,2021-02-09T17:01:51Z,2005,2005-01-01,2005-12-31
6117400,MH_12,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2010,SEX,SEX_BTSX,,,,,,,12.1 [8.7-15.8],12.1041,8.7,15.7804,,2021-02-09T17:25:37Z,2010,2010-01-01,2010-12-31
